Name,MODEL,Classification,HUB_THICKNESS,DIAMETER,Direction,Performance_File,SHAFT_DIAMETER,PITCH,WEIGHT,surface_area,density,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,CREO_DESCRIPTION,CREO_MODELED_BY,CREO_DIAMETER,CREO_PITCH,CREO_HUB_THICKNESS,CREO_SHAFT_DIAMETER,CREO_WEIGHT,CREO_PROP_OFFSET,CREO_PTC_MATERIAL_NAME
apc_propellers_19x8W,apc_propellers_19x8W,Propeller,14.22,482.6,1.0,PER3_19x8W.dat,7.94,203.2,0.16302000000000003,387657.88420643704,3.1685559857922555e-07,12052.743134795457,0.0,0.0,0.0,12052.743895194584,0.0,0.0,0.0,23994.41214856621,12044.502131453457,0.0,0.0,0.0,12044.502891852584,0.0,0.0,0.0,23994.41214856621,,,482.6,203.2,14.22,7.94,0.16302000000000003,0.0,AIR_STP_TABLE
apc_propellers_7_8x7,apc_propellers_7_8x7,Propeller,10.16,198.12,1.0,PER3_78x7.dat,6.35,177.8,0.01787,68119.21995247217,6.871918704500285e-09,5.35423330531581,0.0,0.0,0.0,5.354233638101946,0.0,0.0,0.0,10.560498868201382,4.893072937315809,0.0,0.0,0.0,4.8930732701019455,0.0,0.0,0.0,10.560498868201382,,,198.12,177.8,10.16,6.35,0.01787,0.0,AIR_STP_TABLE
apc_propellers_9x6EP,apc_propellers_9x6EP,Propeller,9.91,228.6,-1.0,PER3_9x6E.dat,6.35,152.4,0.01801,89338.01457106024,5.755987713904439e-08,77.2317619966818,0.0,0.0,0.0,77.23176682869769,0.0,0.0,0.0,152.93188895493188,76.78958002643179,0.0,0.0,0.0,76.78958485844768,0.0,0.0,0.0,152.93188895493188,,,228.6,152.4,9.91,6.35,0.01801,0.0,AIR_STP_TABLE
apc_propellers_22x10E,apc_propellers_22x10E,Propeller,13.46,558.8,1.0,PER3_22x10E.dat,7.94,254.0,0.13399000000000003,514358.88643893925,3.2967926422758537e-07,21304.614658080194,0.0,0.0,0.0,21304.616004481555,0.0,0.0,0.0,42477.8139684879,21298.54586240919,0.0,0.0,0.0,21298.547208810553,0.0,0.0,0.0,42477.8139684879,,,558.8,254.0,13.46,7.94,0.13399000000000003,0.0,AIR_STP_TABLE
apc_propellers_5x7_5EP,apc_propellers_5x7_5EP,Propeller,7.11,127.0,-1.0,PER3_5x75E.dat,5.0,190.5,0.0049900000000000005,28244.55158395212,1.5119606928544338e-09,0.13956689093977176,0.0,0.0,0.0,0.13956689952437076,0.0,0.0,0.0,0.2745515097896227,0.07650314618977173,0.0,0.0,0.0,0.07650315477437074,0.0,0.0,0.0,0.2745515097896227,,,127.0,190.5,7.11,5.0,0.0049900000000000005,0.0,AIR_STP_TABLE
apc_propellers_9x7_5E,apc_propellers_9x7_5E,Propeller,9.91,228.6,1.0,PER3_9x75E.dat,6.35,190.5,0.01801,89338.01457106024,2.0027210788699294e-07,268.71787327721887,0.0,0.0,0.0,268.7178900895899,0.0,0.0,0.0,532.1066215995788,268.2756913069689,0.0,0.0,0.0,268.2757081193399,0.0,0.0,0.0,532.1066215995788,,,228.6,190.5,9.91,6.35,0.01801,0.0,AIR_STP_TABLE
apc_propellers_20x12WE,apc_propellers_20x12WE,Propeller,14.73,508.0,1.0,PER3_20x12WE.dat,6.35,304.8,0.131,429104.53045474895,3.2232243909107896e-07,15590.52649766081,0.0,0.0,0.0,15590.527481674355,0.0,0.0,0.0,31041.880346287377,15583.42063518581,0.0,0.0,0.0,15583.421619199355,0.0,0.0,0.0,31041.880346287377,,,508.0,304.8,14.73,6.35,0.131,0.0,AIR_STP_TABLE
apc_propellers_12x5,apc_propellers_12x5,Propeller,11.94,304.8,1.0,PER3_12x5.dat,6.35,127.0,0.041100000000000005,157539.843801916,1.376859523661203e-08,70.22018689880525,0.0,0.0,0.0,70.2201913104301,0.0,0.0,0.0,139.3008039674708,68.75534590880525,0.0,0.0,0.0,68.7553503204301,0.0,0.0,0.0,139.3008039674708,,,304.8,127.0,11.94,6.35,0.041100000000000005,0.0,AIR_STP_TABLE
apc_propellers_4_75x4_75EP,apc_propellers_4_75x4_75EP,Propeller,7.62,120.65,-1.0,PER3_475x475E.dat,6.35,120.65,0.0039900000000000005,25842.08143397241,4.581812354955289e-09,0.3708390958846857,0.0,0.0,0.0,0.37083911789836355,0.0,0.0,0.0,0.7262700535313347,0.31291985688468565,0.0,0.0,0.0,0.3129198788983635,0.0,0.0,0.0,0.7262700535313347,,,120.65,120.65,7.62,6.35,0.0039900000000000005,0.0,AIR_STP_TABLE
apc_propellers_11x12W,apc_propellers_11x12W,Propeller,15.75,279.4,1.0,PER3_11x12W.dat,7.94,304.8,0.04309,136741.78870733583,4.960000154651177e-07,2376.4581643071365,0.0,0.0,0.0,2376.458311930782,0.0,0.0,0.0,4673.771396878463,2373.7859110258864,0.0,0.0,0.0,2373.786058649532,0.0,0.0,0.0,4673.771396878463,,,279.4,304.8,15.75,7.94,0.04309,0.0,AIR_STP_TABLE
apc_propellers_12x13,apc_propellers_12x13,Propeller,13.97,304.8,1.0,PER3_12x13.dat,7.94,330.2,0.045090000000000005,159558.2738849484,4.673130010422796e-08,279.68501229728633,0.0,0.0,0.0,279.68502978893093,0.0,0.0,0.0,553.1766179931325,277.4850610520364,0.0,0.0,0.0,277.48507854368097,0.0,0.0,0.0,553.1766179931325,,,304.8,330.2,13.97,7.94,0.045090000000000005,0.0,AIR_STP_TABLE
apc_propellers_12x6E,apc_propellers_12x6E,Propeller,10.41,304.8,1.0,PER3_12x6E.dat,6.35,152.4,0.02699,156044.25877404428,2.6496071199642774e-08,117.58560004060213,0.0,0.0,0.0,117.58560744239328,0.0,0.0,0.0,233.7178458822334,116.85438628585213,0.0,0.0,0.0,116.85439368764328,0.0,0.0,0.0,233.7178458822334,,,304.8,152.4,10.41,6.35,0.02699,0.0,AIR_STP_TABLE
apc_propellers_9_5x7N,apc_propellers_9_5x7N,Propeller,14.73,241.3,1.0,PER3_95x7N.dat,6.35,177.8,0.02894,102857.52868855532,3.811680824673904e-08,95.29255816925875,0.0,0.0,0.0,95.2925640776257,0.0,0.0,0.0,186.87372730204956,93.72275923775875,0.0,0.0,0.0,93.7227651461257,0.0,0.0,0.0,186.87372730204956,,,241.3,177.8,14.73,6.35,0.02894,0.0,AIR_STP_TABLE
apc_propellers_13x4W,apc_propellers_13x4W,Propeller,11.68,330.2,1.0,PER3_13x4W.dat,6.35,101.6,0.049890000000000004,183553.08862843388,7.411516743222033e-08,508.5286844593041,0.0,0.0,0.0,508.5287164653113,0.0,0.0,0.0,1010.3178999418969,506.8271560753041,0.0,0.0,0.0,506.8271880813113,0.0,0.0,0.0,1010.3178999418969,,,330.2,101.6,11.68,6.35,0.049890000000000004,0.0,AIR_STP_TABLE
apc_propellers_16x10E,apc_propellers_16x10E,Propeller,12.19,406.4,1.0,PER3_16x10E.dat,6.35,254.0,0.05198,275177.5708261382,5.1988831307401424e-08,852.6618972084397,0.0,0.0,0.0,852.6619509974961,0.0,0.0,0.0,1697.1820346952318,850.7308908889397,0.0,0.0,0.0,850.7309446779961,0.0,0.0,0.0,1697.1820346952318,,,406.4,254.0,12.19,6.35,0.05198,0.0,AIR_STP_TABLE
apc_propellers_18x12WE,apc_propellers_18x12WE,Propeller,13.21,457.2,1.0,PER3_18x12WE.dat,6.35,304.8,0.07901999999999999,347520.63649738167,4.998527452883649e-08,1422.5535853101687,0.0,0.0,0.0,1422.5536750925012,0.0,0.0,0.0,2832.498342522122,1419.1062568146688,0.0,0.0,0.0,1419.1063465970012,0.0,0.0,0.0,2832.498342522122,,,457.2,304.8,13.21,6.35,0.07901999999999999,0.0,AIR_STP_TABLE
apc_propellers_8x3_8SFP,apc_propellers_8x3_8SFP,Propeller,7.62,203.2,-1.0,PER3_8x38SF.dat,6.35,96.52,0.00708,69811.62293265779,3.2652158748277458e-09,2.0978433560134673,0.0,0.0,0.0,2.0978434873229954,0.0,0.0,0.0,4.164483687511982,1.9950693680134672,0.0,0.0,0.0,1.9950694993229954,0.0,0.0,0.0,4.164483687511982,,,203.2,96.52,7.62,6.35,0.00708,0.0,AIR_STP_TABLE
apc_propellers_13x10E,apc_propellers_13x10E,Propeller,10.67,330.2,1.0,PER3_13x10E.dat,6.35,254.0,0.02998,182485.21259079257,1.2144054050666018e-07,760.3563521155729,0.0,0.0,0.0,760.3564000237527,0.0,0.0,0.0,1512.2939739282588,759.5030546100729,0.0,0.0,0.0,759.5031025182527,0.0,0.0,0.0,1512.2939739282588,,,330.2,254.0,10.67,6.35,0.02998,0.0,AIR_STP_TABLE
apc_propellers_5_7x3,apc_propellers_5_7x3,Propeller,6.35,144.78,1.0,PER3_57x3.dat,6.35,76.2,0.00513,35877.42305749834,5.616549205915118e-09,0.777088290055853,0.0,0.0,0.0,0.777088337796236,0.0,0.0,0.0,1.538423374142517,0.725374683805853,0.0,0.0,0.0,0.725374731546236,0.0,0.0,0.0,1.538423374142517,,,144.78,76.2,6.35,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_12x10,apc_propellers_12x10,Propeller,14.48,304.8,1.0,PER3_12x10.dat,7.94,254.0,0.045950000000000005,160059.34974505508,4.403936089623057e-07,2734.2098693983194,0.0,0.0,0.0,2734.2100402565648,0.0,0.0,0.0,5403.424837435661,2731.8012806783195,0.0,0.0,0.0,2731.801451536565,0.0,0.0,0.0,5403.424837435661,,,304.8,254.0,14.48,7.94,0.045950000000000005,0.0,AIR_STP_TABLE
apc_propellers_13x5_5MR,apc_propellers_13x5_5MR,Propeller,9.14,330.2,1.0,PER3_13x55MR.dat,6.35,139.7,0.023989999999999997,180867.53898921714,2.2721483838575473e-08,121.68341859041965,0.0,0.0,0.0,121.68342626870857,0.0,0.0,0.0,242.37677145233306,121.18238983941964,0.0,0.0,0.0,121.18239751770857,0.0,0.0,0.0,242.37677145233306,,,330.2,139.7,9.14,6.35,0.023989999999999997,0.0,AIR_STP_TABLE
apc_propellers_20x15E,apc_propellers_20x15E,Propeller,14.22,508.0,1.0,PER3_20x15E.dat,6.35,381.0,0.11793000000000001,428280.4325822482,1.507282736935431e-07,7036.065760838221,0.0,0.0,0.0,7036.066205062316,0.0,0.0,0.0,14013.578622629944,7030.104151685221,0.0,0.0,0.0,7030.104595909316,0.0,0.0,0.0,14013.578622629944,,,508.0,381.0,14.22,6.35,0.11793000000000001,0.0,AIR_STP_TABLE
apc_propellers_8x4E,apc_propellers_8x4E,Propeller,8.89,203.2,1.0,PER3_8x4E.dat,6.35,101.6,0.01302,70647.69027316866,4.518163530368357e-09,3.395741773541766,0.0,0.0,0.0,3.3957419855208824,0.0,0.0,0.0,6.722920897486976,3.138492288041766,0.0,0.0,0.0,3.1384925000208823,0.0,0.0,0.0,6.722920897486976,,,203.2,101.6,8.89,6.35,0.01302,0.0,AIR_STP_TABLE
apc_propellers_9_5x4_5,apc_propellers_9_5x4_5,Propeller,12.95,241.3,1.0,PER3_95x45.dat,6.35,114.3,0.028079999999999997,101472.66123977781,9.749500745526594e-08,213.33745184693026,0.0,0.0,0.0,213.33746513311635,0.0,0.0,0.0,420.22425795637844,212.16018029693026,0.0,0.0,0.0,212.16019358311635,0.0,0.0,0.0,420.22425795637844,,,241.3,114.3,12.95,6.35,0.028079999999999997,0.0,AIR_STP_TABLE
apc_propellers_12x3_8SFP,apc_propellers_12x3_8SFP,Propeller,7.62,304.8,-1.0,PER3_12x38SF.dat,6.35,96.52,0.01787,153317.0154879255,3.019611850141808e-08,97.80934738320816,0.0,0.0,0.0,97.80935355783487,0.0,0.0,0.0,194.96908593886928,97.54994467620816,0.0,0.0,0.0,97.54995085083486,0.0,0.0,0.0,194.96908593886928,,,304.8,96.52,7.62,6.35,0.01787,0.0,AIR_STP_TABLE
apc_propellers_7x5,apc_propellers_7x5,Propeller,9.65,177.8,1.0,PER3_7x5.dat,4.76,127.0,0.01107,55156.29882090058,1.991871784007589e-08,9.57746359731232,0.0,0.0,0.0,9.57746419345405,0.0,0.0,0.0,18.858858014523214,9.31974707856232,0.0,0.0,0.0,9.31974767470405,0.0,0.0,0.0,18.858858014523214,,,177.8,127.0,9.65,4.76,0.01107,0.0,AIR_STP_TABLE
apc_propellers_10x5E,apc_propellers_10x5E,Propeller,9.65,254.0,1.0,PER3_10x5E.dat,6.35,127.0,0.02,109171.02408165672,8.353349788459198e-08,165.96669597651072,0.0,0.0,0.0,165.96670639641238,0.0,0.0,0.0,329.3992242108733,165.50108347651073,0.0,0.0,0.0,165.50109389641239,0.0,0.0,0.0,329.3992242108733,,,254.0,127.0,9.65,6.35,0.02,0.0,AIR_STP_TABLE
apc_propellers_9x4_7SF,apc_propellers_9x4_7SF,Propeller,7.87,228.6,1.0,PER3_9x47SF.dat,6.35,119.38,0.00907,87832.25549537996,1.8560692598062552e-08,19.705067913036785,0.0,0.0,0.0,19.705069150418662,0.0,0.0,0.0,39.16277436131553,19.564625992286786,0.0,0.0,0.0,19.564627229668663,0.0,0.0,0.0,39.16277436131553,,,228.6,119.38,7.87,6.35,0.00907,0.0,AIR_STP_TABLE
apc_propellers_16x5_5MR,apc_propellers_16x5_5MR,Propeller,9.4,406.4,1.0,PER3_16x55MR.dat,6.35,139.7,0.04395,271559.7991200622,1.3616862330883005e-07,1718.8052109868574,0.0,0.0,0.0,1718.805319625684,0.0,0.0,0.0,3427.832292999986,1717.8343554868572,0.0,0.0,0.0,1717.8344641256838,0.0,0.0,0.0,3427.832292999986,,,406.4,139.7,9.4,6.35,0.04395,0.0,AIR_STP_TABLE
apc_propellers_11x3,apc_propellers_11x3,Propeller,13.21,279.4,1.0,PER3_11x3.dat,6.35,76.2,0.03914,134418.6219377903,3.210714797932258e-08,128.38797493851683,0.0,0.0,0.0,128.38798297118004,0.0,0.0,0.0,253.75226818017757,126.68045232001683,0.0,0.0,0.0,126.68046035268004,0.0,0.0,0.0,253.75226818017757,,,279.4,76.2,13.21,6.35,0.03914,0.0,AIR_STP_TABLE
apc_propellers_14x14,apc_propellers_14x14,Propeller,16.26,355.6,1.0,PER3_14x14.dat,7.94,355.6,0.06804,217100.76123774223,8.40510582886582e-08,1084.661362596197,0.0,0.0,0.0,1084.6614305174346,0.0,0.0,0.0,2145.4110982076254,1080.164129520197,0.0,0.0,0.0,1080.1641974414347,0.0,0.0,0.0,2145.4110982076254,,,355.6,355.6,16.26,7.94,0.06804,0.0,AIR_STP_TABLE
apc_propellers_12x4_7SF,apc_propellers_12x4_7SF,Propeller,7.11,304.8,1.0,PER3_12x47SF.dat,6.35,119.38,0.01787,152818.4871453016,1.1071518782948651e-08,33.447559778368856,0.0,0.0,0.0,33.44756189079443,0.0,0.0,0.0,66.70163278761108,33.221718271618855,0.0,0.0,0.0,33.22172038404443,0.0,0.0,0.0,66.70163278761108,,,304.8,119.38,7.11,6.35,0.01787,0.0,AIR_STP_TABLE
apc_propellers_18x12E,apc_propellers_18x12E,Propeller,12.7,457.2,1.0,PER3_18x12E.dat,6.35,304.8,0.07398,346777.93100735015,1.4266369113902657e-07,3902.070776870751,0.0,0.0,0.0,3902.0710232267616,0.0,0.0,0.0,7772.163755715271,3899.0877183207513,0.0,0.0,0.0,3899.0879646767617,0.0,0.0,0.0,7772.163755715271,,,457.2,304.8,12.7,6.35,0.07398,0.0,AIR_STP_TABLE
apc_propellers_11x10E,apc_propellers_11x10E,Propeller,10.67,279.4,1.0,PER3_11x10E.dat,6.35,254.0,0.023,132138.43828185156,1.1033303741813627e-08,35.49020971060418,0.0,0.0,0.0,35.49021194019418,0.0,0.0,0.0,70.43286901387344,34.83557853560418,0.0,0.0,0.0,34.83558076519418,0.0,0.0,0.0,70.43286901387344,,,279.4,254.0,10.67,6.35,0.023,0.0,AIR_STP_TABLE
apc_propellers_6x5,apc_propellers_6x5,Propeller,8.38,152.4,1.0,PER3_6x5.dat,6.35,127.0,0.0069900000000000006,40598.93930701951,1.0690412298339714e-08,2.410362606165083,0.0,0.0,0.0,2.410362753983271,0.0,0.0,0.0,4.7443522584904905,2.287645467165083,0.0,0.0,0.0,2.287645614983271,0.0,0.0,0.0,4.7443522584904905,,,152.4,127.0,8.38,6.35,0.0069900000000000006,0.0,AIR_STP_TABLE
apc_propellers_11x7E,apc_propellers_11x7E,Propeller,10.41,279.4,1.0,PER3_11x7E.dat,6.35,177.8,0.023,131905.0336556531,1.5072269146653816e-07,472.831748644917,0.0,0.0,0.0,472.8317783605088,0.0,0.0,0.0,938.7171576589342,472.208632069917,0.0,0.0,0.0,472.20866178550875,0.0,0.0,0.0,938.7171576589342,,,279.4,177.8,10.41,6.35,0.023,0.0,AIR_STP_TABLE
apc_propellers_18x8,apc_propellers_18x8,Propeller,14.99,457.2,1.0,PER3_18x8.dat,7.94,203.2,0.13213,350152.01109916327,2.071249440791993e-07,6697.4698429442415,0.0,0.0,0.0,6697.470264977083,0.0,0.0,0.0,13318.60622291184,6690.047436890991,0.0,0.0,0.0,6690.047858923833,0.0,0.0,0.0,13318.60622291184,,,457.2,203.2,14.99,7.94,0.13213,0.0,AIR_STP_TABLE
apc_propellers_10x8,apc_propellers_10x8,Propeller,12.7,254.0,1.0,PER3_10x8.dat,6.35,203.2,0.02894,111665.66070611113,1.1763202443750244e-08,30.930193274625868,0.0,0.0,0.0,30.930195205726594,0.0,0.0,0.0,61.04693771751241,29.76326012462587,0.0,0.0,0.0,29.763262055726596,0.0,0.0,0.0,61.04693771751241,,,254.0,203.2,12.7,6.35,0.02894,0.0,AIR_STP_TABLE
apc_propellers_4_2x4,apc_propellers_4_2x4,Propeller,7.62,106.68,1.0,PER3_42x4.dat,6.35,101.6,0.00313,20519.119366053186,4.8669268730363205e-09,0.2421727357176219,0.0,0.0,0.0,0.24217274959298055,0.0,0.0,0.0,0.47155924398245236,0.1967373427176219,0.0,0.0,0.0,0.19673735659298053,0.0,0.0,0.0,0.47155924398245236,,,106.68,101.6,7.62,6.35,0.00313,0.0,AIR_STP_TABLE
apc_propellers_8x6E,apc_propellers_8x6E,Propeller,9.4,203.2,1.0,PER3_8x6E.dat,6.35,152.4,0.01402,70983.4338508541,2.0657540889810872e-07,164.35941684356817,0.0,0.0,0.0,164.35942709149097,0.0,0.0,0.0,325.0130276243153,164.04971504356817,0.0,0.0,0.0,164.04972529149097,0.0,0.0,0.0,325.0130276243153,,,203.2,152.4,9.4,6.35,0.01402,0.0,AIR_STP_TABLE
apc_propellers_16x6,apc_propellers_16x6,Propeller,14.48,406.4,1.0,PER3_16x6.dat,7.94,152.4,0.08986,278183.63564389094,2.950703657433149e-07,5759.810493230926,0.0,0.0,0.0,5759.81085569085,0.0,0.0,0.0,11442.180252129914,5755.100247694926,0.0,0.0,0.0,5755.10061015485,0.0,0.0,0.0,11442.180252129914,,,406.4,152.4,14.48,7.94,0.08986,0.0,AIR_STP_TABLE
apc_propellers_6x4EP,apc_propellers_6x4EP,Propeller,6.35,152.4,-1.0,PER3_6x4E.dat,6.35,101.6,0.00513,39586.52180449202,2.732230465265962e-09,0.46365541502577623,0.0,0.0,0.0,0.4636554436530806,0.0,0.0,0.0,0.918818028834059,0.41194180877577624,0.0,0.0,0.0,0.41194183740308055,0.0,0.0,0.0,0.918818028834059,,,152.4,101.6,6.35,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_11x8,apc_propellers_11x8,Propeller,13.97,279.4,1.0,PER3_11x8.dat,6.35,203.2,0.041100000000000005,135100.8816143704,3.5543723347841266e-07,1505.164896693695,0.0,0.0,0.0,1505.1649907340673,0.0,0.0,0.0,2970.7404636614665,1503.159618446195,0.0,0.0,0.0,1503.1597124865673,0.0,0.0,0.0,2970.7404636614665,,,279.4,203.2,13.97,6.35,0.041100000000000005,0.0,AIR_STP_TABLE
apc_propellers_16x4E,apc_propellers_16x4E,Propeller,12.45,406.4,1.0,PER3_16x4E.dat,6.35,101.6,0.055020000000000006,275514.7108417581,6.426964168328337e-08,1076.7818089763466,0.0,0.0,0.0,1076.7818768897346,0.0,0.0,0.0,2142.840744976942,1074.6497495888466,0.0,0.0,0.0,1074.6498175022346,0.0,0.0,0.0,2142.840744976942,,,406.4,101.6,12.45,6.35,0.055020000000000006,0.0,AIR_STP_TABLE
apc_propellers_15x8,apc_propellers_15x8,Propeller,17.02,381.0,1.0,PER3_15x8.dat,7.94,203.2,0.08600000000000001,248715.92255318255,5.326450087828961e-08,947.6826954541154,0.0,0.0,0.0,947.6827548479674,0.0,0.0,0.0,1875.4139092058285,941.4545668541155,0.0,0.0,0.0,941.4546262479674,0.0,0.0,0.0,1875.4139092058285,,,381.0,203.2,17.02,7.94,0.08600000000000001,0.0,AIR_STP_TABLE
apc_propellers_12x5_5MR,apc_propellers_12x5_5MR,Propeller,9.14,304.8,1.0,PER3_12x55MR.dat,6.35,139.7,0.02214,154802.82545025548,1.141476260123338e-08,44.41397519607901,0.0,0.0,0.0,44.41397799581896,0.0,0.0,0.0,88.4041682884328,43.951583510079004,0.0,0.0,0.0,43.95158630981896,0.0,0.0,0.0,88.4041682884328,,,304.8,139.7,9.14,6.35,0.02214,0.0,AIR_STP_TABLE
apc_propellers_13_5x9,apc_propellers_13_5x9,Propeller,13.21,342.9,1.0,PER3_135x9.dat,7.94,228.6,0.049030000000000004,199155.8614783238,7.355029646259208e-08,664.5829141958033,0.0,0.0,0.0,664.5829559360545,0.0,0.0,0.0,1318.7332461889519,662.4439301900533,0.0,0.0,0.0,662.4439719303045,0.0,0.0,0.0,1318.7332461889519,,,342.9,228.6,13.21,7.94,0.049030000000000004,0.0,AIR_STP_TABLE
apc_propellers_4_5x3_5,apc_propellers_4_5x3_5,Propeller,7.62,114.3,1.0,PER3_45x35.dat,6.35,88.9,0.0039900000000000005,23346.547099417225,3.272488631375416e-09,0.2138587973109996,0.0,0.0,0.0,0.21385880983551953,0.0,0.0,0.0,0.4178436405032425,0.1559395583109996,0.0,0.0,0.0,0.15593957083551951,0.0,0.0,0.0,0.4178436405032425,,,114.3,88.9,7.62,6.35,0.0039900000000000005,0.0,AIR_STP_TABLE
apc_propellers_4_2x2,apc_propellers_4_2x2,Propeller,7.62,106.68,1.0,PER3_42x2.dat,6.35,50.8,0.00313,20519.119366053186,4.015591367381358e-08,1.9981125098683032,0.0,0.0,0.0,1.9981126243507517,0.0,0.0,0.0,3.8907287467902005,1.9526771168683033,0.0,0.0,0.0,1.9526772313507517,0.0,0.0,0.0,3.8907287467902005,,,106.68,50.8,7.62,6.35,0.00313,0.0,AIR_STP_TABLE
apc_propellers_14x12,apc_propellers_14x12,Propeller,17.02,355.6,1.0,PER3_14x12.dat,7.94,304.8,0.07711,217968.75312863957,1.136164748939598e-06,15363.45973811075,0.0,0.0,0.0,15363.460699153553,0.0,0.0,0.0,30356.217925365458,15357.87542419975,0.0,0.0,0.0,15357.876385242553,0.0,0.0,0.0,30356.217925365458,,,355.6,304.8,17.02,7.94,0.07711,0.0,AIR_STP_TABLE
apc_propellers_7x7,apc_propellers_7x7,Propeller,10.41,177.8,1.0,PER3_7x7.dat,4.76,177.8,0.01306,55592.18097857848,7.730130239694077e-09,4.019730567565093,0.0,0.0,0.0,4.019730817138537,0.0,0.0,0.0,7.895220042333495,3.665908721065093,0.0,0.0,0.0,3.665908970638537,0.0,0.0,0.0,7.895220042333495,,,177.8,177.8,10.41,4.76,0.01306,0.0,AIR_STP_TABLE
apc_propellers_12x12E,apc_propellers_12x12E,Propeller,10.92,304.8,1.0,PER3_12x12E.dat,6.35,304.8,0.02599,156542.7871166682,1.006267705893288e-07,468.7350617024048,0.0,0.0,0.0,468.73509119009725,0.0,0.0,0.0,931.0989496249034,467.9602582184048,0.0,0.0,0.0,467.9602877060973,0.0,0.0,0.0,931.0989496249034,,,304.8,304.8,10.92,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_16x7,apc_propellers_16x7,Propeller,15.49,406.4,1.0,PER3_16x7.dat,7.94,177.8,0.09498000000000001,279498.3400189803,1.1925545588870117e-07,2492.671220177985,0.0,0.0,0.0,2492.671376887553,0.0,0.0,0.0,4947.027253434141,2486.9738425034852,0.0,0.0,0.0,2486.973999213053,0.0,0.0,0.0,4947.027253434141,,,406.4,177.8,15.49,7.94,0.09498000000000001,0.0,AIR_STP_TABLE
apc_propellers_12x12EP,apc_propellers_12x12EP,Propeller,10.92,304.8,-1.0,PER3_12x12E.dat,6.35,304.8,0.02599,156542.7871166682,1.2939675582586243e-08,60.27501028892077,0.0,0.0,0.0,60.27501408076634,0.0,0.0,0.0,119.7307463299506,59.500206804920765,0.0,0.0,0.0,59.50021059676634,0.0,0.0,0.0,119.7307463299506,,,304.8,304.8,10.92,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_8_75x8_75W,apc_propellers_8_75x8_75W,Propeller,14.22,222.25,1.0,PER3_875x875W.dat,6.35,222.25,0.02495,87738.59440820034,3.1326843803149023e-08,54.516163875814705,0.0,0.0,0.0,54.516167245861546,0.0,0.0,0.0,106.70454582019333,53.254888980814705,0.0,0.0,0.0,53.254892350861546,0.0,0.0,0.0,106.70454582019333,,,222.25,222.25,14.22,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_6x4,apc_propellers_6x4,Propeller,6.35,152.4,1.0,PER3_6x4.dat,6.35,101.6,0.00513,39586.52180449202,9.306770808242668e-09,1.579345057637913,0.0,0.0,0.0,1.5793451551508293,0.0,0.0,0.0,3.1297611667643466,1.527631451387913,0.0,0.0,0.0,1.5276315489008292,0.0,0.0,0.0,3.1297611667643466,,,152.4,101.6,6.35,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_11x5_5MRP,apc_propellers_11x5_5MRP,Propeller,8.89,279.4,-1.0,PER3_11x55MR.dat,6.35,139.7,0.01701,130540.51430249293,1.4710431487756202e-07,393.3145273828618,0.0,0.0,0.0,393.3145521503626,0.0,0.0,0.0,782.40669543944,392.97844337761177,0.0,0.0,0.0,392.9784681451126,0.0,0.0,0.0,782.40669543944,,,279.4,139.7,8.89,6.35,0.01701,0.0,AIR_STP_TABLE
apc_propellers_13x5_5MRP,apc_propellers_13x5_5MRP,Propeller,9.14,330.2,-1.0,PER3_13x55MR.dat,6.35,139.7,0.023989999999999997,180867.53898921714,4.4036235508650475e-08,235.83317518409783,0.0,0.0,0.0,235.83319006529757,0.0,0.0,0.0,469.7475158457987,235.33214643309782,0.0,0.0,0.0,235.33216131429757,0.0,0.0,0.0,469.7475158457987,,,330.2,139.7,9.14,6.35,0.023989999999999997,0.0,AIR_STP_TABLE
apc_propellers_6x5_5E,apc_propellers_6x5_5E,Propeller,6.6,152.4,1.0,PER3_6x55E.dat,6.35,139.7,0.00513,39711.20376293137,6.556737420909659e-09,1.157324764662962,0.0,0.0,0.0,1.1573248360667299,0.0,0.0,0.0,2.2917655176418514,1.101459064662962,0.0,0.0,0.0,1.1014591360667298,0.0,0.0,0.0,2.2917655176418514,,,152.4,139.7,6.6,6.35,0.00513,0.0,AIR_STP_TABLE
apc_propellers_9x6_5,apc_propellers_9x6_5,Propeller,12.45,228.6,1.0,PER3_9x65.dat,6.35,165.1,0.03007,91212.83224372099,2.501982777701053e-07,424.1694714680499,0.0,0.0,0.0,424.16949785495825,0.0,0.0,0.0,835.1379273616149,423.0042401742999,0.0,0.0,0.0,423.0042665612083,0.0,0.0,0.0,835.1379273616149,,,228.6,165.1,12.45,6.35,0.03007,0.0,AIR_STP_TABLE
